train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
mono_cebuano,tagalog_test,trad_clgsngo,49.056599999999996,3.7735999999999956,0.4888,0.038330144794926135,0.4904,0.03750066666074084,0.2702,0.031633842637276935,0.21832000000000001,0.06756775858351378,0.45039999999999997,0.04326109363183298
mono_cebuano,tagalog_test,xlmr,44.90566,5.7229081923441685,0.4648,0.050918562430610693,0.449,0.057367238037053875,0.2974,0.02967827488247927,0.15434,0.08480656224609037,0.43393333333333334,0.04793073706459726
mono_tagalog,bikol_test,all,46.0,14.794912789367837,0.4166,0.2528592493858985,0.45999999999999996,0.14813676113645796,0.2976,0.10865909994105419,0.16221999999999998,0.18492888362827478,0.40986666666666666,0.16967675150120007
mono_tagalog,bikol_test,all_xlmr,43.33334,7.817366706442778,0.5194,0.08460969211621087,0.43339999999999995,0.07824512764383476,0.3052,0.03374462920228937,0.11434,0.10175471979225335,0.30166666666666664,0.08162958341734255
mono_tagalog,bikol_test,mbert,41.33334,12.605117126706915,0.3834,0.22077205439094869,0.41340000000000005,0.1260864782599625,0.3246,0.09561537533263154,0.09288,0.12118695061763045,0.35886666666666667,0.14066125582010452
mono_tagalog,bikol_test,trad,50.0,10.540938710095986,0.4488,0.2788201929559622,0.5,0.10554146104730595,0.2202,0.04091698913654327,0.2655,0.13776392851541366,0.43879999999999997,0.11100590574879834
mono_tagalog,bikol_test,trad_clgsngo,47.33334,5.477249918344058,0.41180000000000005,0.26089978919117585,0.4734,0.05501636120282763,0.23760000000000003,0.04666154733825273,0.22114000000000003,0.08554301841763595,0.4025333333333334,0.06901714762772122
mono_tagalog,bikol_test,xlmr,43.33332,6.236073372884577,0.386,0.22922478051031045,0.4332,0.062138554859282026,0.3134,0.03480373543170333,0.10728,0.07907380729419826,0.3024,0.06516022986113199
mono_tagalog,cebuano_test,all,44.67908,6.961790899402249,0.44939999999999997,0.07206802342231954,0.44699999999999995,0.06959525845917953,0.37,0.07038820923990041,0.0829,0.130069731298254,0.38353333333333334,0.07123302916796702
mono_tagalog,cebuano_test,all_xlmr,39.805400000000006,8.055349934670748,0.4748,0.05580949739963618,0.398,0.08072793816269558,0.2344,0.040679233031117965,0.14368,0.08474866960607702,0.3410666666666667,0.061217009255779754
mono_tagalog,cebuano_test,mbert,43.5321,7.869854118088848,0.45299999999999996,0.06451743950281974,0.43520000000000003,0.07878578551997818,0.38079999999999997,0.07818375790405575,0.0621,0.14157995974007057,0.37546666666666667,0.0749201797470704
