train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
mono_cebuano,cebuano_test,trad,76.77432,7.924082221431071,0.7767999999999999,0.06962901693977876,0.7678,0.07912458530697015,0.1254,0.03773989931094147,0.63306,0.12301590547567416,0.7435333333333334,0.08428213201965044
mono_cebuano,cebuano_test,trad_clgsngo,76.2029,7.186960642371711,0.7578,0.07496465833978037,0.762,0.07171122645722912,0.131,0.042101068870041766,0.62024,0.11592811565793693,0.7284666666666666,0.0853468739256974
mono_cebuano,cebuano_test,xlmr,72.7826,5.417875508444242,0.7172,0.05739076580774995,0.7278,0.05419132771947926,0.1662,0.01834938691073901,0.56086,0.08302079859890532,0.6912,0.0652259321299605
mono_cebuano,tagalog_test,all,41.50942,5.660358333356645,0.4162,0.06213050780413758,0.4152,0.05658356651891075,0.3148,0.033700148367625915,0.1025,0.08785533563762647,0.37366666666666665,0.068255239929091
mono_cebuano,tagalog_test,all_xlmr,36.2264,6.983659282568131,0.3872,0.09551806111935064,0.36219999999999997,0.06982621284302908,0.30460000000000004,0.04213430906043199,0.059860000000000003,0.1073570351677057,0.34740000000000004,0.07594201003982509
mono_cebuano,tagalog_test,mbert,36.2264,6.453802199866369,0.34900000000000003,0.09449074028707787,0.36219999999999997,0.06452286416457347,0.344,0.039401776609691096,0.01974,0.10028655443278525,0.33340000000000003,0.0816007897565268
mono_cebuano,tagalog_test,trad,46.03772,2.861473877567293,0.4478,0.056077624771382756,0.4606,0.0288149266873959,0.29379999999999995,0.017253985046939146,0.16626,0.042282064755638414,0.3996,0.03140187538631695
mono_cebuano,tagalog_test,trad_clgsngo,46.41508,1.6876052239786419,0.46820000000000006,0.034441254332558804,0.46440000000000003,0.01699411662899839,0.2886,0.018215378118501952,0.17450000000000002,0.03073507768007102,0.40519999999999995,0.012244273037719402
mono_cebuano,tagalog_test,xlmr,35.09436,3.1571844193838285,0.41500000000000004,0.10092323815653162,0.3508,0.03131613002910801,0.3032,0.02252110121641483,0.0498,0.051378740739726196,0.3184,0.035824727648805815
mono_tagalog,bikol_test,all,30.66666,7.601192158010478,0.29,0.28642887424280394,0.3066,0.07623844174692974,0.1972,0.035059948659403366,0.09546,0.06681906913449184,0.28546666666666665,0.09913055364854303
mono_tagalog,bikol_test,all_xlmr,34.0,8.628116184312772,0.4612,0.28517135199735616,0.33999999999999997,0.08624963768039841,0.19519999999999998,0.0318778920256657,0.12412000000000001,0.092586213876581,0.3172666666666667,0.07618012280845388
mono_tagalog,bikol_test,mbert,29.333320000000004,8.944264456454762,0.3442,0.3410882583731079,0.2932,0.0893683389126149,0.2448,0.08636087076911628,0.05042,0.13057220990700893,0.2704666666666667,0.10057407441505214
mono_tagalog,bikol_test,trad,45.33336,8.69226539965273,0.41580000000000006,0.24396762080243353,0.45359999999999995,0.0868780754851303,0.2052,0.021924871721403533,0.23314,0.09704369119113308,0.41286666666666666,0.08519148366408988
mono_tagalog,bikol_test,trad_clgsngo,47.33334,7.9582200690858,0.4016,0.27175227689938497,0.4734,0.07954118430096448,0.20400000000000001,0.0030822070014844697,0.25104,0.07671233929427519,0.4204,0.08203908282709595
mono_tagalog,bikol_test,xlmr,29.33336,8.29993239598974,0.3358,0.38214552202008073,0.29359999999999997,0.08299277076950737,0.18919999999999998,0.047751439768869794,0.09056,0.08774860682654739,0.2594666666666666,0.10846110413927708
mono_tagalog,cebuano_test,all,38.099380000000004,5.024856867314729,0.4104,0.2325237622265733,0.381,0.05007494383421714,0.2888,0.031188138771013573,0.09240000000000001,0.07242948294720872,0.35646666666666665,0.09953575571957379
